category,images,contains
tomato sauce,DdGCMtSXUAE3zSI.jpg,1
honey,DDgXlMNXYAATT5V.jpg,0
omelette,DDhB27SXgAADpWf.jpg,1
quiche OR (puff pastry),DdJ1aksX0AACG2-.jpg,1
spinach,DdJ1aksX0AACG2-.jpg,1
tomato,DdJ1aksX0AACG2-.jpg,1
cheese,Ddj6lhKXUAAcu-V.jpg,1
chocolate,DDJ8gL_XsAECEjV.jpg,1
chocolate,DDJ8gNPXsAA1viV.jpg,1
pasta OR noodles,DdjlMWdWAAEXE_O.jpg,1
pesto,DdjlMWdWAAEXE_O.jpg,1
salad,DDJwRiiW0AAd7k4.jpg,1
salad,DDJwRlpXcAA3Ic6.jpg,0
salad,DDJwRvYW0AAR7EK.jpg,1
cheese,DdK1O3wV4AAj-8u.jpg,1
potato,DdK1O3wV4AAj-8u.jpg,1
raclette,DdK1O3wV4AAj-8u.jpg,1
sweet potato,DdK1O3wV4AAj-8u.jpg,0
cream,DdkBQ7xWsAAGU4n.jpg,0
ice cream,DdkBQ7xWsAAGU4n.jpg,1
grape,DDlfmluXkAMNTdX.jpg,1
gnocchi,DdMFZ8kW4AAFcxL.jpg,1
eggplant,DDMLVLbXcAAk69O.jpg,1
rice,DDMLVLbXcAAk69O.jpg,1
cheese,DdMStaHWsAExqdR.jpg,1
cheese,DdO4Aw3XkAAi4cF.jpg,1
pizza,Ddomjr8U0AAiqMv.jpg,0
bread,DDOmljDXcAArkOp.jpg,1
croissant,DDOngVqWsAA6cD2.jpg,1
rice,DDOS2nTXcAAiPq3.jpg,1
salad,DDOS2nTXcAAiPq3.jpg,0
pea,DdOwsC_VQAEn1RR.jpg,0
almond,DDplXxXXcAAZ1DB.jpg,0
ice cream,DDplXxXXcAAZ1DB.jpg,1
ice cream,DDpmxUcXcAIax-h.jpg,1
curry,DDpNSOJXUAAXMm1.jpg,1
rice,DDpNSOJXUAAXMm1.jpg,1
curry,DDpOX_eXgAE8T7P.jpg,1
rice,DDpOX_eXgAE8T7P.jpg,1
pizza,DDQ2VoaXcAAzFaY.jpg,1
bread,DDqBGUuXsAERsFO.jpg,1
gruyere,DDqcT1mXkAA637C.jpg,1
salad,DDqcT1mXkAA637C.jpg,1
salad,DDqipKuXkAEijF3.jpg,1
sauce,DDqipKuXkAEijF3.jpg,1
corn,Ddql2njVwAAoLsj.jpg,0
strawberry,Ddqm8HsU8AAmYih.jpg,1
chocolate,DdQZll5XUAAn0XM.jpg,0
orange,DdQZll5XUAAn0XM.jpg,1
vegetable,DDRU_IwWAAACNvw.jpg,1
lemon,DDSCTZuXgAAIcYl.png,0
lemon,DDSCWZeWAAAfA5_.png,0
biscuit OR cookie,DdTQlGDWkAEQq-j.jpg,0
cake,Ddtz_k1UQAAbrSR.jpg,1
date,DDU_ScwW0AA7N4z.jpg,0
quiche OR (puff pastry),DDU_ScwW0AA7N4z.jpg,1
chocolate,Ddu3QzEV0AAFe1i.jpg,1
risotto,DDU7YdKW0AEnE_c.jpg,1
pepper,DDuGIPTXUAApUrY.jpg,0
raspberry,DduhB8MU8AAGZCZ.jpg,0
hummus,DDUjxtQXYAEfV3m.jpg,0
beef,DDweau6XYAEyPh2.jpg,1
hamburger OR burger,DDweau6XYAEyPh2.jpg,1
mozzarella,DDwMqvRWsAAdMYx.jpg,0
mozzarella,DDwOhaIXsAAyabY.jpg,0
apple,DDXb5lBUwAQdHwh.jpg,0
cake,DDXb5lBUwAQdHwh.jpg,1
cheese,DDXb5lBUwAQdHwh.jpg,0
cream,DDXb5lBUwAQdHwh.jpg,0
ice cream,DDXb5lBUwAQdHwh.jpg,1
apple,DDXb6foUwAAtQoN.jpg,0
cake,DDXb6foUwAAtQoN.jpg,1
cheese,DDXb6foUwAAtQoN.jpg,0
cream,DDXb6foUwAAtQoN.jpg,0
ice cream,DDXb6foUwAAtQoN.jpg,1
avocado,Ddy38LZVAAE2tho.jpg,1
ice cream,Ddy958bVMAAgCBX.jpg,1
cake,DDyy6MeW0AAa3tU.jpg,1
curry,DdZ6vodW4AAiV4K.jpg,1
egg,DDzEoUrW0AA1hoM.jpg,1
strawberry,DdzJ0LiVQAE6gAv.jpg,1
bean,DdzUA1nV0AEY79C.jpg,0
rosti,De2U-AnX4AIqwU6.jpg,1
banana,DE2VTKqXYAAo6Rk.jpg,0
cake,De3ifohWAAAMYdR.jpg,1
tart,De3ifohWAAAMYdR.jpg,1
chocolate,De52pM7UEAA3D4c.jpg,0
mango,DE68Y7NWsAAW_a7.jpg,0
apple,DE6XAUnXkAAQY8B.jpg,0
salad,DE6XAUnXkAAQY8B.jpg,0
cauliflower,DE7QgG5WAAAwVLu.jpg,0
pizza,DE7QgG5WAAAwVLu.jpg,1
cheese,DE7ybSYXgAAtB6l.jpg,1
cream,DE7ybSYXgAAtB6l.jpg,0
omelette,DE7ybSYXgAAtB6l.jpg,1
pea,DE7ybSYXgAAtB6l.jpg,1
sour cream,DE7ybSYXgAAtB6l.jpg,1
tofu,DE9O8UiXoAE9JA_.jpg,1
salad,DEb_x2rXcAAfVhU.jpg,1
kiwi,Dec_kQYW0AEWPaz.jpg,0
beef,DEC9bAMW0AAmSUR.jpg,1
curry,DEC9bAMW0AAmSUR.jpg,1
bread,DEcei61WsAAuViP.jpg,0
cheese,DedHH-TW4AE8hyA.jpg,1
pasta OR noodles,DedUBtiWsAIeh_6.jpg,1
pesto,DedUBtiWsAIeh_6.jpg,0
salad,DedUBtiWsAIeh_6.jpg,1
milk,DEE1aSoXoAUMW8p.jpg,1
bean,DegugikX0AEcdeS.jpg,0
ice cream,DEh3XVcXcAEUQFw.jpg,0
chocolate,Dehelt8X4AEBC3A.jpg,0
salad,DEHlk7NXUAAUTpX.jpg,0
chicken,DeHn-e7XcAAOQT4.jpg,0
apple,DeHnYRCW0AArG3R.jpg,0
omelette,DeHQxvFXkAAKbvc.jpg,0
pineapple,DeHQxvFXkAAKbvc.jpg,0
tomato,DeHQxvFXkAAKbvc.jpg,0
omelette,DeHQxvHW4AELn_k.jpg,1
pineapple,DeHQxvHW4AELn_k.jpg,0
tomato,DeHQxvHW4AELn_k.jpg,1
tomato,DEhs3GWXkAA9lrx.jpg,1
tomato,DehV75kW0AA-jNO.jpg,0
salad,DEhz6IwXsAI-vCZ.jpg,1
salad,DEhz6IzXcAAmDLB.jpg,1
cheese,DeKDHN4XcAET1_w.jpg,1
apple,DEmIwskXsAAMGx2.jpg,0
bread,DeMynJ2WAAA9S9W.jpg,1
curry,DeMynJ2WAAA9S9W.jpg,0
sushi,DenqgxyXkAAKRjL.jpg,1
banana,Denx6tsWsAMTw2m.jpg,0
cake,Denx6tsWsAMTw2m.jpg,1
cake,DenxWo9W0AAsJ73.jpg,1
seeds,DenxWo9W0AAsJ73.jpg,1
cake,Deny5jPW0AEo_Ca.jpg,1
carrot,Deny5jPW0AEo_Ca.jpg,0
cake,Denyim6XcAE9jMm.jpg,1
cake,DenyQFTWAAI6Q2f.jpg,1
biscuit OR cookie,DenzTJlXkAAffBs.jpg,1
cake,DenzTJlXkAAffBs.jpg,0
pineapple,DenzTJlXkAAffBs.jpg,0
milk,DEohMJiW0AAbxyu.jpg,1
cream,DEPfpOfW0AAdOOj.jpg,0
ice cream,DEPfpOfW0AAdOOj.jpg,1
cream,DEPfpOfXoAAxbZV.jpg,0
ice cream,DEPfpOfXoAAxbZV.jpg,0
cream,DEPfpOgWAAA8Bam.jpg,0
ice cream,DEPfpOgWAAA8Bam.jpg,0
honey,DeRIugjXcAAjc7P.jpg,0
chips OR french fries OR crisps OR country fries,DErJmNTXYAAOYnI.jpg,0
crisps,DErJmNTXYAAOYnI.jpg,0
date,DErJmNTXYAAOYnI.jpg,0
tofu,DES8e31XsAAXeYr.jpg,1
cheese,DESdYUxW0AA0rHu.jpg,1
cheese,DeSmNUOWsAYq_5G.jpg,0
chocolate,DeSmNUOWsAYq_5G.jpg,1
cake,DESOK3KXUAAJlkR.jpg,1
chickpea,DeT1HXuXUAIpxDK.jpg,0
bread,DEt3scCWsAAKEET.jpg,0
spaghetti,DETpNaNXcAExxyX.jpg,1
honey,DEuWh3ZWsAALI3Y.jpg,0
raspberry,DEuWh3ZWsAALI3Y.jpg,1
chicken,Dew5mKvX4AAMjKx.jpg,1
sushi,Dewk8Q8XUAAEVEo.jpg,1
chocolate,DeWkcM2WAAAZYc5.jpg,1
cheese,DEwoo5eXoAEr7Ou.jpg,0
cheese,DEwooZgW0AEXore.jpg,0
cheese,DEwopaEXUAEeaUp.jpg,0
sauce,Dex0ayLWsAAcZ55.jpg,1
croissant,DEXBAgzXcAAucYC.jpg,1
strawberry,DeXBwG2X4AArtk4.jpg,1
strawberry,DeXiSmcX4AAmGm4.jpg,1
apple,DexjFeoXkAEoJOC.jpg,0
mozzarella,DEXr8NwWAAE81y5.jpg,1
tomato,DEXr8NwWAAE81y5.jpg,1
pork,DeYepgvW0AMqzEV.jpg,1
blueberry,DeyHPKLXcAASbM2.jpg,1
grape,DeyHPKLXcAASbM2.jpg,1
corn,DEykpR3WAAAtbvT.jpg,0
salad,DeYtP9XW0AA93KU.jpg,1
vegetable,DeYtP9XW0AA93KU.jpg,1
salad,DeYtP9YX0AAuOkR.jpg,1
vegetable,DeYtP9YX0AAuOkR.jpg,1
hamburger OR burger,DEyYr0JXUAAVNqy.jpg,1
hamburger OR burger,DEyYsunXgAAcx9-.jpg,0
hamburger OR burger,DEyYv68W0AQcQmS.jpg,0
hamburger OR burger,DEyYyPxXUAATlEs.jpg,0
hamburger OR burger,Df_WC4wXkAIWinc.jpg,1
mushroom,DF-9dkIWAAAl-ya.jpg,1
sausage,Df-mhItU0AImqqX.jpg,1
guacamole,Df01m9iXcAAT6o9.jpg,1
chicken,Df03NzrXUAAHjPg.jpg,1
tart,DF0AdIGXcAAKXIU.jpg,1
apple,Df0YWhHWsAAE1lj.jpg,0
corn,Df19OvyXUAAADQj.jpg,0
corn,Df19Q3tXkAARW6r.jpg,0
curry,DF1txxcXoAA7HwW.jpg,0
apple,Df3pg4wXcAAh2d8.jpg,0
almond,Df4n_BMX4AAGy8F.jpg,0
cake,Df4n_BMX4AAGy8F.jpg,1
ice cream,DF5p8awXcAAZXPj.jpg,1
tart,Df5WA3rXcAIHfTH.jpg,1
cake,Df5wwjbX0AEpJSy.jpg,0
fajita,Df6JdMRXcAAsXKC.jpg,0
hamburger OR burger,Df6OBlHX0AAYHqj.jpg,1
salmon,Df6OBlHX0AAYHqj.jpg,1
zucchini,Df6OBlHX0AAYHqj.jpg,0
hamburger OR burger,Df6OCsmX4AALOIJ.jpg,1
salmon,Df6OCsmX4AALOIJ.jpg,1
zucchini,Df6OCsmX4AALOIJ.jpg,0
chicken,DF6r4CZXsAEmiM-.jpg,1
crepe,DF6r4CZXsAEmiM-.jpg,1
pancake,DF6r4CZXsAEmiM-.jpg,0
pineapple,DF6r4CZXsAEmiM-.jpg,1
mango,Df9j_qMXUAAtMyr.jpg,1
cake,Df9q9GjWkAAdtHs.jpg,1
chocolate,Df9vTnFX0AEBGl4.jpg,0
croissant,Df9vTnFX0AEBGl4.jpg,1
sauce,DFA7MgRXUAEQ0r4.jpg,1
kiwi,DFAcbQiXsAAkiUu.jpg,1
milk,DFAcbQiXsAAkiUu.jpg,1
chicken,DfAmOhoWkAAN_Ot.jpg,0
raspberry,DfAqqXUXUAMk0Xy.jpg,1
fruit salad,DFat4GwXsAE9Ciw.jpg,1
salad,DFat4GwXsAE9Ciw.jpg,0
risotto,DFauMiQXUAIv8Hg.jpg,1
bread,DfBhDzZW0AI3bAK.jpg,1
salad,DfBhDzZW0AI3bAK.jpg,1
pizza,DfbnLsDW0AAyBFE.jpg,1
salad,DfbnLsDW0AAyBFE.jpg,1
orange,DfboVn3WAAEY9v9.jpg,0
chicken,DFcC14_XoAAEVVs.jpg,1
mozzarella,DFCmwz3XcAEYGvc.jpg,0
pesto,DFCmwz3XcAEYGvc.jpg,1
tomato,DFCmwz3XcAEYGvc.jpg,1
chocolate,DFDR9zeXUAAapFe.jpg,1
carrot,DfdsG3zXUAA5ZnD.jpg,1
vegetable,DfdsG3zXUAA5ZnD.jpg,1
chocolate,DFDSYMjW0AERJII.jpg,0
onion,Dfe_DYYW4AAwRJq.jpg,1
cake,DfE_GsfXkAEm5Wi.jpg,1
chocolate,DfebX5ZX4AE5SmM.jpg,1
raspberry,DfebX5ZX4AE5SmM.jpg,0
tart,DfebX5ZX4AE5SmM.jpg,0
rice,DFeR8jEXkAAqm2v.jpg,1
salad,DFeR8jEXkAAqm2v.jpg,0
strawberry,DfFgENZWsAAN-pT.jpg,1
cheese,Dffk71bX0AEqmk3.jpg,1
cheese,Dffk71eXkAEZ3zO.jpg,1
cake,DFFlT2GXsAEJwzP.jpg,0
salad,DfG5LJbWsAEkEqm.jpg,1
bacon,DFgdwYQXsAEFdCJ.jpg,1
cheese,DFgdwYQXsAEFdCJ.jpg,1
hamburger OR burger,DFgdwYQXsAEFdCJ.jpg,1
cheese,DFhFbbcXoAUpt6i.jpg,0
tomato,DFhFbbcXoAUpt6i.jpg,0
eggplant,DFHwNYsXgAU4PNm.jpg,1
chocolate,DFls-nNU0AUHAhU.jpg,0
cream,DFls-nNU0AUHAhU.jpg,0
ice cream,DFls-nNU0AUHAhU.jpg,1
raclette,DFm_sCUWAAAbIqB.jpg,1
raclette,DFm_tJLWAAAi66S.jpg,1
bread,DfM7K4xWsAAEXKo.jpg,1
chocolate,DFMBCr5XoAAv4py.jpg,0
cheese,DFMFYkpWAAEfspk.jpg,1
chocolate,DFMFYkpWAAEfspk.jpg,0
banana,DFMla5HXgAESctu.jpg,0
cashew,DFMla5HXgAESctu.jpg,0
plum,DFMla5HXgAESctu.jpg,0
cheese,DfO09DVW4AAh7U5.jpg,1
salad,DFo1JuEWsAENLvn.jpg,0
peanut,Dfp0sTmU8AAwNSn.jpg,1
chocolate,DFP7123XgAApMi1.jpg,1
melon,DFP7pVXXkAAdn0t.jpg,1
salmon,DFP7pVXXkAAdn0t.jpg,1
watermelon,DFP7pVXXkAAdn0t.jpg,0
cheese,DFP95F0XoAAsEo-.jpg,1
sushi,DFp9bbNXYAAf5CT.jpg,1
falafel,DfPDKETXkAAyK7j.jpg,0
croissant,DFPexviXoAE1h3G.jpg,1
cream,DfpoHsDX0AAOa4_.jpg,0
ice cream,DfpoHsDX0AAOa4_.jpg,1
(yaourt OR yahourt OR yogourt OR yoghourt),DFPskh0XUAEGYmb.jpg,1
pancake,DFPZn6BU0AE3Brh.jpg,1
apricot,DFqIS6vXkAAgy09.jpg,1
cake,DFqIS6vXkAAgy09.jpg,1
cheese,DFR5BCmXgAAD74j.jpg,1
chicken,DFroXthVwAEqEMF.jpg,1
hamburger OR burger,DfrPAOIXcAEbmjX.jpg,1
sauce,DfrPAOIXcAEbmjX.jpg,1
rice,DFt4JGtXgAAtsOb.jpg,0
salad,DFt4JGtXgAAtsOb.jpg,0
tart,DfTDt__W4AI-sL6.jpg,1
lemon,DFtr7VGXUAAx6TP.jpg,0
chips OR french fries OR crisps OR country fries,DfUb1ShWAAAcwhc.jpg,0
crisps,DfUb1ShWAAAcwhc.jpg,0
ice cream,DFUsdwJXcAA_kKd.jpg,1
lentil,DFUsdwJXcAA_kKd.jpg,1
corn,DfvKWEiW0AA_O_R.jpg,0
corn,DfvKWEvXkAEPLdJ.jpg,0
raspberry,DFVufn6XcAEVVlA.jpg,0
cheese,DFW6jB0UMAAhSpp.jpg,1
cauliflower,DFW7PQ_XUAEYPoa.jpg,1
chicken,DFWc-N0W0AAB_-p.jpg,0
date,DFwiwB2UQAIJnrA.jpg,0
strawberry,DfWkbbpWAAQpnMx.jpg,0
potato,DfwOmstXkAA2aNw.jpg,1
tomato,DFXwtcjXkAEsv_Q.jpg,1
rice,DFxZdVgWAAQxkL4.jpg,1
salad,DFy6k7jXYAA14oQ.jpg,0
bread,DfZ7PSdWkAAqLib.jpg,1
sausage,DfZ7PSdWkAAqLib.jpg,0
soup,DfZ7PSdWkAAqLib.jpg,1
rice,DfZxIQJX0AAS9fA.jpg,1
cheese,DG-PqweXoAEyuFk.jpg,1
curry,Dg1a70kWkAEJa_A.jpg,0
apricot,DG2tZe0XsAE9xEP.jpg,1
cake,DG2tZe0XsAE9xEP.jpg,1
apple,Dg3B8L0W4AAPxKw.jpg,0
apple,Dg3CAIcXcAA3Ric.jpg,0
apple,Dg3CCGqWAAAkpJ_.jpg,0
watermelon,DG3mMlkW0AAbc0K.jpg,1
apple,Dg4dC49W4AEM2ba.jpg,0
potato,Dg76hCiXcAAVXJX.jpg,0
salad,Dg76hCiXcAAVXJX.jpg,0
salad,DG7AIZKU0AAJmFJ.jpg,0
grits OR polenta OR (maize flour),Dg81orOXcAAFBfD.jpg,1
salad,Dg88i5zWAAU_HeI.jpg,1
apple,Dg8d5bVXkAA2J0e.jpg,0
cheese,Dg8fphBXUAEeSTd.jpg,1
chicken,Dg8Y9fBXkAQZEpu.jpg,0
hamburger OR burger,Dg8Y9fBXkAQZEpu.jpg,1
chicken,Dg8Y9fCXUAAiWc7.jpg,1
hamburger OR burger,Dg8Y9fCXUAAiWc7.jpg,0
chocolate,DG9RSpnW0AAdwlC.jpg,1
vegetable,DgACiFMW0AATTKk.jpg,1
gnocchi,DGArEnJXcAAfuGw.jpg,0
lemon,DgBqexTX0AEo3_o.jpg,1
lemon,DgBqexVXkAABEgR.jpg,0
lemon,DgBqexWWAAEA-92.jpg,0
lemon,DgBqexWWsAEc1eR.jpg,0
jam,DGDawFLXkAQ6zo0.jpg,1
raspberry,DGDawFLXkAQ6zo0.jpg,0
chicken,DgdCn6uXcAAgeSC.jpg,0
cream,DgDNbJjWAAEdYQO.jpg,0
milk,DGe6N7nWAAElm5c.jpg,1
cake,DGErBpHWsAEZnHA.jpg,1
chicken,DGfLfLZXsAA0GBT.jpg,1
banana,DGGKpqMXUAAHWwA.jpg,1
brownie,DGGKpqMXUAAHWwA.jpg,1
banana,DGGKUJiXoAAA2FP.jpg,1
brownie,DGGKUJiXoAAA2FP.jpg,1
cheese,DghgZ0PXkAABoIs.jpg,1
cheese,DghgZq1W4AAasuT.jpg,0
cheese,DghgZvNW4AE9Uyk.jpg,0
cream,DGIalk1W0AAnc9s.jpg,0
cream,DGIalk2XgAAY96V.jpg,0
cream,DGIalk2XkAIZabj.jpg,0
cream,DGIaln1WsAEp70a.jpg,0
bread,DGIOCWDXUAA6ZT1.jpg,0
cheese,DGIOCWDXUAA6ZT1.jpg,1
bread,DGIOCWHXkAAI8dG.jpg,0
cheese,DGIOCWHXkAAI8dG.jpg,1
hamburger OR burger,DgiTA2cW0AEEspZ.jpg,1
bread,DGJp2BhXcAA9WNK.jpg,0
corn,DgjvfPFXUAAGesH.jpg,0
corn,DgjvfPIXkAAwLjP.jpg,0
tomato,DGjza60XcAAZfJo.jpg,0
tomato,DGjzfvfXgAE6No2.jpg,1
banana,DGk4NkUXgAEY2WS.jpg,0
chips OR french fries OR crisps OR country fries,DGk4NkUXgAEY2WS.jpg,0
chocolate,DGk4NkUXgAEY2WS.jpg,0
crisps,DGk4NkUXgAEY2WS.jpg,0
pancake,DGk4NkUXgAEY2WS.jpg,1
ice cream,DGKIaWRXUAEU4yW.jpg,1
chocolate,DGmHhmWXkAExAco.jpg,1
chocolate,DGmHhnMXoAAjyPY.jpg,1
chocolate,DGmHhoHWsAA0hJq.jpg,1
cheese,DgMmBQdXcAEV3Sy.jpg,1
salad,DGmU0P6XgAApA7I.jpg,0
pasta OR noodles,DGN-6IBXcAEvZr_.jpg,1
nut,Dgn4Z-_XkAIDZ5y.jpg,0
pizza,DgNEZZhX0AEDTs1.jpg,0
cake,DGNfreJXYAES5mg.jpg,1
corn,DgNioooWAAE8omx.jpg,0
corn,DgNiopXXcAA1yQe.jpg,0
apricot,DgogLpzWkAAJnMw.jpg,0
apricot,DgogN32XkAAuV9h.jpg,1
apricot,DgogPCCX0AEgCsx.jpg,1
pineapple,DgOGTcYWkAE72yI.jpg,0
pumpkin,DGOjUU6XYAAaOwf.jpg,1
cream,DGomeP_XUAAqse2.jpg,0
chocolate,DGOUC12XoAA9Cxm.jpg,0
cheese,DGpkae0WAAA5qz3.jpg,1
chocolate,DgPM3YDXkAEcRgB.jpg,0
chocolate,DgPM3YhVMAAkdBz.jpg,1
bread,DgpRDFvW0AAdYHy.jpg,1
pasta OR noodles,DgPWR1RXcAApN5e.jpg,1
sauce,DgPWR1RXcAApN5e.jpg,1
tomato,DgPWR1RXcAApN5e.jpg,0
tomato sauce,DgPWR1RXcAApN5e.jpg,1
pork,DGR_aY_V0AErvhb.jpg,1
salad,DGR_aY_V0AErvhb.jpg,1
pumpkin,DGR_Fd1UAAAUt4v.jpg,0
egg,Dgrhri3WkAEljE0.jpg,1
croissant,DGSbN36VYAAICk_.jpg,1
date,DgSfT6hXkAA_Tzb.jpg,0
blueberry,DgtxWM1X0AMcsGp.jpg,0
focaccia,DgtxWM1X0AMcsGp.jpg,0
onion,DgtxWM1X0AMcsGp.jpg,0
watermelon,DgtxWM1X0AMcsGp.jpg,0
blueberry,DgtxWM1X0AwTC7l.jpg,0
focaccia,DgtxWM1X0AwTC7l.jpg,0
onion,DgtxWM1X0AwTC7l.jpg,0
watermelon,DgtxWM1X0AwTC7l.jpg,0
blueberry,DgtxWMzWsAcGUO4.jpg,0
focaccia,DgtxWMzWsAcGUO4.jpg,1
onion,DgtxWMzWsAcGUO4.jpg,0
watermelon,DgtxWMzWsAcGUO4.jpg,0
strawberry,DGuXoqJW0AETTRq.jpg,1
chicken,DGvNW1hWsAAEoE_.jpg,1
pepper,DGVoSi-UMAA1Wwm.jpg,0
rice,DGVoSi-UMAA1Wwm.jpg,0
sauce,DGVoSi-UMAA1Wwm.jpg,0
corn,DgW57txWkAAY1Wq.jpg,0
egg,Dgw6dO-W4AEF_Sk.jpg,0
pizza,Dgw6dO-W4AEF_Sk.jpg,1
apple,DGwnxkYXoAICGQH.jpg,0
salad,DGwnxkYXoAICGQH.jpg,0
apple,DGXgWJaW0AAqXp3.jpg,0
salad,DGXgWJaW0AAqXp3.jpg,0
omelette,DGXzqF-XsAArKRn.jpg,1
egg,DGy1f52XgAAvFoS.jpg,1
risotto,DgYH-dTX4AAroJs.jpg,1
banana,DGYhiaKXcAAX_5o.jpg,1
ice cream,DgyNvKDW0AU5Kj7.jpg,1
ice cream,DgyNvKGXUAAQ3SP.jpg,0
ice cream,DgyNvKkX4AIgI_j.jpg,1
milk,DGyw94JW0AAk4cb.jpg,0
cake,DGZ2w6TWsAAuTEA.jpg,1
chocolate,DGZ2w6TWsAAuTEA.jpg,0
bread,DH_48sOXkAImZ2l.jpg,1
tomato,DH_48sOXkAImZ2l.jpg,0
croissant,Dh_Eg5HW0AA5VOS.jpg,1
almond,Dh_zQjYX0AA0oq4.jpg,0
cream,Dh_zQjYX0AA0oq4.jpg,0
ice cream,Dh_zQjYX0AA0oq4.jpg,1
pistachio,Dh_zQjYX0AA0oq4.jpg,1
milk,Dh-ICfGW0AA4RYm.jpg,1
croissant,DH-unpTXgAA5-5O.jpg,1
bread,DH0-n6ZXoAE5UgN.jpg,1
bread,Dh0v5b4XkAAU4Cn.jpg,1
butter,Dh0v5b4XkAAU4Cn.jpg,0
lemon,Dh0v5b4XkAAU4Cn.jpg,0
bread,Dh0v5XJW0AEObiT.jpg,1
butter,Dh0v5XJW0AEObiT.jpg,0
lemon,Dh0v5XJW0AEObiT.jpg,0
cauliflower,Dh1sndIWsAAOR4V.jpg,0
egg,Dh1sndIWsAAOR4V.jpg,0
omelette,Dh1sndIWsAAOR4V.jpg,1
onion,Dh1sndIWsAAOR4V.jpg,0
pasta OR noodles,Dh1sndIWsAAOR4V.jpg,0
potato,Dh1sndIWsAAOR4V.jpg,0
sauce,Dh1sndIWsAAOR4V.jpg,0
cauliflower,Dh1soYzW4AAOKYK.jpg,0
egg,Dh1soYzW4AAOKYK.jpg,0
omelette,Dh1soYzW4AAOKYK.jpg,0
onion,Dh1soYzW4AAOKYK.jpg,0
pasta OR noodles,Dh1soYzW4AAOKYK.jpg,0
potato,Dh1soYzW4AAOKYK.jpg,0
sauce,Dh1soYzW4AAOKYK.jpg,1
cauliflower,Dh1spdRXcAA66gT.jpg,0
egg,Dh1spdRXcAA66gT.jpg,0
omelette,Dh1spdRXcAA66gT.jpg,0
onion,Dh1spdRXcAA66gT.jpg,0
pasta OR noodles,Dh1spdRXcAA66gT.jpg,0
potato,Dh1spdRXcAA66gT.jpg,0
sauce,Dh1spdRXcAA66gT.jpg,1
cauliflower,Dh1sq5EW4AA1g5U.jpg,0
egg,Dh1sq5EW4AA1g5U.jpg,0
omelette,Dh1sq5EW4AA1g5U.jpg,1
onion,Dh1sq5EW4AA1g5U.jpg,0
pasta OR noodles,Dh1sq5EW4AA1g5U.jpg,0
potato,Dh1sq5EW4AA1g5U.jpg,1
sauce,Dh1sq5EW4AA1g5U.jpg,0
cheese,DH25jjEXcAAoZn6.jpg,1
pizza,DH25jjEXcAAoZn6.jpg,1
grape,Dh2BKXyW4AA3Wsv.jpg,0
salad,DH4zhy6WAAAPovp.jpg,0
salad,DH4zT7jXYAM9DFA.jpg,0
tomato,Dh5BEJRXkAAyIWd.jpg,1
tomato,Dh5BEJVXUAAV19J.jpg,1
hamburger OR burger,Dh64J9XWsAADVI4.jpg,0
hamburger OR burger,Dh64JjPW4AAWNy1.jpg,1
hamburger OR burger,Dh64KwiX0AAJ6zO.jpg,0
hamburger OR burger,Dh64LukXUAIjoRp.jpg,0
cake,Dh6aySZXcAAK8C2.jpg,1
banana,Dh6D3RFWsAIkvgy.jpg,0
corn,DH7JnseUwAAet9I.jpg,0
chocolate,DH8LvcFXsAARkdr.jpg,1
chips OR french fries OR crisps OR country fries,DH8Ly85XsAo3jG0.jpg,1
sauce,DH8Ly85XsAo3jG0.jpg,1
corn,DH8Qp7CXkAAhLOR.jpg,0
hamburger OR burger,DhA0_ntW4AAwjvY.jpg,1
beef,DHa2-iZWsAAFD6v.jpg,1
beef,DHa3dY-XUAEDG3X.jpg,1
corn,DhA6_5JW4AAdFd2.jpg,0
lemon,DHaYdYzXUAIG5Je.jpg,0
fennel,DhbCqg7XkAAZFjV.jpg,1
melon,DHbdRC_WsAA1Dm9.jpg,1
cake,DHbNWWjXcAAbqUG.jpg,1
raclette,DHBpmcFWsAEr7ry.jpg,1
bread,DhBQAsoWsAAdoXd.jpg,1
salad,DhBQAsoWsAAdoXd.jpg,0
strawberry,DHBsX-cXcAAEDkO.jpg,1
strawberry,DHBsX-JWsAArvct.jpg,1
focaccia,Dhbw4n0X4AAEkTv.jpg,0
bolognaise,DHC2Lc0XUAEPLej.jpg,1
spaghetti,DHC2Lc0XUAEPLej.jpg,1
chocolate,DhdCKbZU0AAICxU.jpg,0
pizza,DHDYn3yWAAAzIQa.jpg,1
pizza,DHDYqJyWAAAA_nA.jpg,1
hamburger OR burger,DHf6y7mXoAAmiCT.jpg,1
cheese,Dhg0_htUcAAYR1Q.jpg,1
banana,DhgPlH-WsAAjVuR.jpg,1
hamburger OR burger,DHh-TBrUAAM1W--.jpg,1
hamburger OR burger,DHh6EAkXsAAMQHD.jpg,0
berry,Dhh9tXyWsAIXAJa.jpg,1
cake,DhHeWF2WsAEdP4U.jpg,1
spaghetti,DhHjLtxW0AcqEyL.jpg,0
chocolate,DhhOJq0X0AEMdrM.jpg,1
chocolate,DhhOJqwW4AISpm0.jpg,1
chocolate,DhhOJrBWAAcKt3-.jpg,1
butter,DhhPkPXW4AE8yeE.jpg,0
beef,DHI6vPaWsAA9r3B.jpg,1
hamburger OR burger,DHI6vPaWsAA9r3B.jpg,1
sushi,DHJIAz4XcAQLken.jpg,1
egg,DHK8FkJWsAAoIi_.jpg,1
